fileName,cleanTitle,url,date,size,genre,rating,coverSearchUrl_thegamesdb,thegamesdbGamePage,thegamesdbDescription
Phantom Brave (USA).zip,Phantom Brave,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Phantom%20Brave%20%28USA%29.zip,29-Mar-2022 11:57,461.4 MiB,RPG,8.3,https://thegamesdb.net/search.php?name=Phantom%20Brave&platform=11,https://thegamesdb.net/game.php?id=9771,"Phantom Brave is a strategy RPG which takes place in the world of Ivoire. Ivoire consists of vast seas and numerous islands; it used to be a peaceful place, but an ancient (and powerful) force is now threatening life in the various lands. The character you control in the game is Marona, a 13 year old orphaned girl. Marona has the ability to communicate with phantoms, an ability that brings a lot of resentment from other people but will help her to head out into the world and solve the problems that are occurring. A phantom known as Ash acts as Marona's guardian; as the game progresses, other phantoms will join your party, each of which have different capabilities. The game features a turn based combat system. During battles, Marona is able to attack enemies by herself, and she can also summon phantoms in her party to help out. To summon phantoms, you will need to confine them to an object on the screen (such as a rock or tree). Once confined to an object, you will then be able to control the phantom in battle, though phantoms only remain controllable for a limited number of turns. The object you confine a phantom to will affect it's abilities; for example, a rock may make a phantom stronger but move slower. By defeating enemies in battle you earn experience points allowing to level up and become more powerful."
Power Rangers - Dino Thunder (USA).zip,Power Rangers - Dino Thunder,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Power%20Rangers%20-%20Dino%20Thunder%20%28USA%29.zip,30-Mar-2022 02:27,506.8 MiB,Action,6.8,https://thegamesdb.net/search.php?name=Power%20Rangers%20-%20Dino%20Thunder&platform=11,https://thegamesdb.net/game.php?id=41684,"The perennial boys favorite TV show and toy franchise enters its 12th season with a combination which is sure to be more appealing than ever - Power Rangers AND Dinosaurs. The mad scientist Mesagog has plans to send the world back into the age of dinosaurs. Through the power of the Dino Gems, three students are transformed into the Dino Thunder Power Rangers. The mission: to top Mesagog and his Tyrannodrones by utilizing the Dino Zords, powerful creatures which are part dinosaur and part machine, which the Dino Gems enable the Rangers to control."
"Primal (USA) (En,Fr,Es).zip",Primal,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Primal%20%28USA%29%20%28En%2CFr%2CEs%29.zip,28-Mar-2022 08:53,2.8 GiB,Action,8.1,https://thegamesdb.net/search.php?name=Primal&platform=11,https://thegamesdb.net/game.php?id=9775,"Jen meets a short gargoyle named Scree, who informs her that while she must leave the physical plane Mortalis and accompany him to the demon plane Oblivion. The creature who kidnapped Lewis and left her for dead is an agent of Abaddon who represents Chaos and has been locked in struggle for aeons with Arella, representing Order. The balance between Chaos and Order has been upset and it is Jen's task to restore the balance, all the while hoping to discover the whereabouts of Lewis. Primal can be described as a ""3D platformer"", being somewhat similar in its basic gameplay mechanics to Tomb Raider games. Puzzle-solving and action-based combat constitute the focus of the gameplay. The player can switch between Jen and Scree at any time; Jen is capable of fighting, but Scree is invulnerable to enemy attacks. When Jen is incapacitated in combat, Scree must quickly restore her to life within a time limit; failure to do so prematurely ends the game. Combat is heavily based on ""finishing moves"" and Jen's ability to transform into demonic forms. There are four demons Jen can merge herself with; they are obtained one by one as the game's narrative advances. These demonic forms allow Jen to use special abilities, which include jumping to extreme heights, unnaturally fast swimming, slowing down time, and using powerful weapons."
"Prince of Persia - The Sands of Time (USA) (En,Fr,Es).zip",Prince of Persia - The Sands of Time,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Prince%20of%20Persia%20-%20The%20Sands%20of%20Time%20%28USA%29%20%28En%2CFr%2CEs%29.zip,28-Mar-2022 22:50,1.9 GiB,Action,9.2,https://thegamesdb.net/search.php?name=Prince%20of%20Persia%20-%20The%20Sands%20of%20Time&platform=11,https://thegamesdb.net/game.php?id=4805,"Prince of Persia: The Sands of Time is a 3D platformer which focuses on acrobatics and agility. Throughout much of the game, the player must attempt to traverse the palace by running across walls, ascending or descending chasms by jumping back and forth between walls, avoiding traps, climbing structures and jumping from platform to platform, making other types of well-timed leaps, solving puzzles, and using discovered objects to progress."
"Prince of Persia - The Two Thrones (USA) (En,Fr,Es).zip",Prince of Persia - The Two Thrones,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Prince%20of%20Persia%20-%20The%20Two%20Thrones%20%28USA%29%20%28En%2CFr%2CEs%29.zip,29-Mar-2022 10:15,1.5 GiB,Action,8.6,https://thegamesdb.net/search.php?name=Prince%20of%20Persia%20-%20The%20Two%20Thrones&platform=11,https://thegamesdb.net/game.php?id=113293,"Prince of Persia: The Two Thrones follows the second ending of Prince of Persia: Warrior Within, in which the Prince kills the Dahaka, essentially saving Kaileena. The game opens with the Prince and Kaileena about to sail into Babylon's port. Kaileena offers narration of the events passed and the story following, similar to the Prince's role as both protagonist and narrator in The Sands of Time."
"Prince of Persia - Warrior Within (USA) (En,Fr,Es).zip",Prince of Persia - Warrior Within,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Prince%20of%20Persia%20-%20Warrior%20Within%20%28USA%29%20%28En%2CFr%2CEs%29.zip,28-Mar-2022 16:00,3.0 GiB,Action,8.5,https://thegamesdb.net/search.php?name=Prince%20of%20Persia%20-%20Warrior%20Within&platform=11,https://thegamesdb.net/game.php?id=4804,"Seven years after the events of Prince of Persia: The Sands of Time, the Prince finds himself constantly hunted by a terrible beast known as the Dahaka. The Prince seeks counsel from an old wise man who explains that whoever releases the Sands of Time must die. Because the Prince escaped his fate, it is the Dahaka's mission as guardian of the Timeline to ensure that he dies as he was meant to. The old man also tells of the Island of Time, where the Empress of Time first created the Sands. The Prince sets sail for the Island in an attempt to prevent the Sands from ever being created, an act he believes will appease the Dahaka. After a battle at sea with an enemy force led by a mysterious woman in black capsizes the Prince's ship, the Prince washes ashore unconsciously onto the Island of Time."
"Pro Evolution Soccer 5 (Europe) (En,Fr,De,Es).zip",Pro Evolution Soccer 5,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Pro%20Evolution%20Soccer%205%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%29.zip,28-Mar-2022 05:35,1.9 GiB,Racing,9.0,https://thegamesdb.net/search.php?name=Pro%20Evolution%20Soccer%205&platform=11,https://thegamesdb.net/game.php?id=30592,"Pro Evolution Soccer is a Sports game, developed by KCET and published by Konami, which was released in Japan in 2001."
Psychonauts (USA).zip,Psychonauts,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Psychonauts%20%28USA%29.zip,30-Mar-2022 04:59,2.2 GiB,Adventure,8.9,https://thegamesdb.net/search.php?name=Psychonauts&platform=11,https://thegamesdb.net/game.php?id=1004,"The story is set in Whispering Rock Psychic Summer Camp, a remote US government training facility under the guise of a children's summer camp. The area was hit centuries ago by a meteor made of psitanium (a fictional element that can grant psychic powers or strengthen existing powers), creating a huge crater. The psitanium affected the local wildlife, giving them limited psychic powers, such as bears with the ability to attack with telekinetic claws and cougars with pyrokinesis. The Native Americans of the area called psitanium ""whispering rock"", which they used to build arrowheads. When settlers began inhabiting the region, the psychoactive properties of the meteor slowly drove them insane. An asylum was built to house the afflicted, but within fifteen years the asylum had more residents than the town did. The government relocated the remaining inhabitants and flooded the crater to prevent further settlement, creating what is now Lake Oblongata. The asylum still stands but has fallen into disrepair."
R-Type Final (USA).zip,R-Type Final,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/R-Type%20Final%20%28USA%29.zip,28-Mar-2022 07:25,2.6 GiB,Action,8.3,https://thegamesdb.net/search.php?name=R-Type%20Final&platform=11,https://thegamesdb.net/game.php?id=119637,"In R-Type Final, your enemy is the Bydo, an evil (and living) weapon capable of reproducing itself. Humanity has fought the Bydo four times so far, and each time was victorious. However, each time the Bydo appears it is stronger than before, and now it's back and you need to destroy it again! Like other games in the R-Type Series, the game is a scrolling shooter where you need to guide a spaceship through various stages and destroy the many enemies (including very large end of level bosses). The game features a large variety of spaceships (over 100!) to choose from, each with varying capabilities. Regardless of which ship you choose, you begin the game with limited firepower; you can fire a basic weapon, or hold down a button to charge up and fire a more powerful burst. Occasionally power ups will appear on the screen; collect these to equip your ship with additional weapons, including a variety of lasers, missiles, and other useful items. In addition to the normal game, an AI VS mode is also included. In this mode, you can set up one of your available fighters to be controlled by the computer and then fight it to see who wins in various battles."
Radiata Stories (USA).zip,Radiata Stories,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Radiata%20Stories%20%28USA%29.zip,29-Mar-2022 15:10,2.4 GiB,RPG,8.2,https://thegamesdb.net/search.php?name=Radiata%20Stories&platform=11,https://thegamesdb.net/game.php?id=13303,"Radiata Stories is a fantasy role-playing game set in a world where humans and fairies have peacefully coexisted. Now a war has broken out, and you must guide two young protagonists in a mission to save Radiata from destruction. Combat features a real-time link system in which multiple characters can combine abilities to form more powerful attacks. Radiata Stories also features an interactive environment and more than 175 characters that you can recruit to join and help you on your quest."
Ratchet & Clank (USA) (Demo 1).zip,Ratchet & Clank,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Ratchet%20%26%20Clank%20%28USA%29%20%28Demo%201%29.zip,29-Mar-2022 10:37,275.3 MiB,Adventure,8.9,https://thegamesdb.net/search.php?name=Ratchet%20%26%20Clank&platform=11,https://thegamesdb.net/game.php?id=73636,"No overview is currently available for this title, please feel free to add one."
Ratchet & Clank - Going Commando (USA) (Demo 1).zip,Ratchet & Clank - Going Commando,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Ratchet%20%26%20Clank%20-%20Going%20Commando%20%28USA%29%20%28Demo%201%29.zip,28-Mar-2022 18:57,175.0 MiB,Adventure,9.0,https://thegamesdb.net/search.php?name=Ratchet%20%26%20Clank%20-%20Going%20Commando&platform=11,https://thegamesdb.net/game.php?id=13150,"Ratchet & Clank: Going Commando is a 2003 PlayStation 2 third-person shooter platformer video game developed by Insomniac Games and released by Sony Computer Entertainment America in the USA on November 11, 2003. Following their previous adventure, after saving the galaxy and defeating Chairman Drek, Ratchet and Clank become celebrities, though their lives remain otherwise uneventful. After giving an interview for the holovision show Behind the Hero, the pair suddenly find themselves teleported to the Bogon galaxy by Abercrombie Fizzwidget, the founder and CEO of MegaCorp, the galaxy’s largest maker of consumer goods and electronics, who requests Ratchet’s help to recover a stolen biological experiment from a masked thief, while offering Clank employment in the company, both of whom agree to the opportunities offered. Upon completing an extensive training regime, Ratchet is tasked to travel to a flying laboratory on planet Aranos where the experiment was last seen…"
"Ratchet & Clank - Up Your Arsenal (USA) (En,Fr,Es).zip",Ratchet & Clank - Up Your Arsenal,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Ratchet%20%26%20Clank%20-%20Up%20Your%20Arsenal%20%28USA%29%20%28En%2CFr%2CEs%29.zip,29-Mar-2022 00:42,3.3 GiB,Adventure,9.0,https://thegamesdb.net/search.php?name=Ratchet%20%26%20Clank%20-%20Up%20Your%20Arsenal&platform=11,https://thegamesdb.net/game.php?id=7992,"Ratchet & Clank: Up Your Arsenal is a 2004 PlayStation 2 third-person shooter platformer video game developed by Insomniac Games and released by Sony Computer Entertainment America in the USA on November 2, 2004. Ratchet and Clank once again team up for an all-new adventure that combines diverse gameplay with elements of action, exploration, adventure, puzzle-solving, strategy, and role-playing into one experience. Together with the Q-Force, Ratchet and Clank set off to uncover the schemes of the sinister Dr. Nefarious and keep the galaxy safe for organic life. As one of three characters, you can now wield new weapons and gadgets, gain access to an array of vehicles, and master all-new abilities. The game also features both single-player and multiplayer (offline and online) gameplay."
